cloneid,parent1,parent2,cross,location,block,height8,dia8,fork
18,14,16,J,Hill,2,35.9,7,0
18,14,16,J,Hill,4,38.3,6.6,0
18,14,16,J,Hill,6,27.7,5.85,0
18,14,16,J,Hill,8,37,6.4,0
18,14,16,J,Orchard,2,35.7,5.4,0
18,14,16,J,Orchard,3,37.1,6.05,0
18,14,16,J,Orchard,4,31,5.2,0
18,14,16,J,Orchard,5,38.1,9.05,0
19,14,16,J,Hill,2,27.8,4.05,0
19,14,16,J,Hill,3,40.3,6.15,0
19,14,16,J,Hill,5,28.5,5.3,0
19,14,16,J,Hill,7,27.2,4.2,0
19,14,16,J,Orchard,1,35.3,5.3,0
19,14,16,J,Orchard,2,23,3.05,0
19,14,16,J,Orchard,6,31.1,4.1,1
19,14,16,J,Orchard,7,26.8,3.15,0
19,14,16,J,Orchard,8,33.1,5.05,0
19,14,16,J,Rail,4,34.3,5.15,0
20,14,16,J,Hill,1,33.7,6.05,0
20,14,16,J,Hill,2,33.7,7.1,0
20,14,16,J,Hill,3,32.7,5.15,0
20,14,16,J,Hill,4,35.7,6.8,0
20,14,16,J,Hill,5,37.6,6.25,0
20,14,16,J,Hill,6,37.3,5,0
20,14,16,J,Hill,7,32.1,5.3,0
20,14,16,J,Hill,8,34,5.65,0
20,14,16,J,Orchard,1,37.8,5,0
20,14,16,J,Orchard,2,37.6,5.8,0
20,14,16,J,Orchard,3,36.3,5.2,0
20,14,16,J,Orchard,4,32.4,4.4,0
20,14,16,J,Orchard,5,38.1,5.5,0
20,14,16,J,Orchard,6,37.3,5,0
20,14,16,J,Orchard,7,33.7,5.65,0
20,14,16,J,Orchard,8,29.5,4.1,0
20,14,16,J,Rail,1,33.5,5,0
20,14,16,J,Rail,2,32.4,5.8,0
20,14,16,J,Rail,3,35.1,6.35,0
21,14,16,J,Hill,1,41.6,6.25,0
21,14,16,J,Hill,1,40.2,7.25,0
21,14,16,J,Hill,2,41.7,7.3,0
21,14,16,J,Hill,2,35.8,7.05,0
21,14,16,J,Hill,3,37,7.1,0
21,14,16,J,Hill,3,38.2,7.2,0
21,14,16,J,Hill,4,35.9,6.6,0
21,14,16,J,Hill,4,39.6,5.55,0
21,14,16,J,Hill,5,44,6.6,0
21,14,16,J,Hill,5,36.4,7,0
21,14,16,J,Hill,6,34.4,7.5,0
21,14,16,J,Hill,7,34.8,7.2,0
21,14,16,J,Hill,7,39.9,6.5,0
21,14,16,J,Hill,8,31.6,6.5,0
21,14,16,J,Hill,8,40.4,6.8,0
21,14,16,J,Orchard,1,40.4,5.95,0
21,14,16,J,Orchard,1,40.5,6.35,0
21,14,16,J,Orchard,2,33.4,4.8,0
21,14,16,J,Orchard,2,35.1,5.55,0
21,14,16,J,Orchard,3,37.9,6.65,0
21,14,16,J,Orchard,3,37.6,5.65,0
21,14,16,J,Orchard,4,34.8,6.25,0
21,14,16,J,Orchard,4,20.7,5.95,0
21,14,16,J,Orchard,5,33,6.1,0
21,14,16,J,Orchard,5,34.5,6.05,0
21,14,16,J,Orchard,6,36,6.25,0
21,14,16,J,Orchard,6,36.8,6.5,0
21,14,16,J,Orchard,7,24,NA,1
21,14,16,J,Orchard,7,35.9,7.1,0
21,14,16,J,Orchard,8,38.4,6.55,0
21,14,16,J,Orchard,8,34.9,6.15,0
21,14,16,J,Rail,1,37.5,5.7,0
21,14,16,J,Rail,1,39.2,5.85,0
21,14,16,J,Rail,2,42.6,6.95,0
21,14,16,J,Rail,2,35.3,5.9,0
21,14,16,J,Rail,3,33.2,6.95,0
21,14,16,J,Rail,3,40.6,7.35,0
21,14,16,J,Rail,4,37.3,6.85,0
21,14,16,J,Rail,4,35.8,6.2,0
22,14,16,J,Hill,1,27.5,4.1,0
22,14,16,J,Hill,2,26.8,3.5,0
22,14,16,J,Hill,3,40.5,6.8,0
22,14,16,J,Hill,4,33.9,6.25,0
22,14,16,J,Hill,5,36.3,4.35,0
22,14,16,J,Hill,6,35.1,6,0
22,14,16,J,Hill,7,35.9,5.95,0
22,14,16,J,Hill,8,39.2,5.3,0
22,14,16,J,Orchard,1,31.1,4.9,0
22,14,16,J,Orchard,2,38.1,5.3,0
22,14,16,J,Orchard,3,34.5,5.05,0
22,14,16,J,Orchard,4,31.1,3.85,0
22,14,16,J,Orchard,5,35.2,5.1,0
22,14,16,J,Orchard,6,33.7,4.5,0
22,14,16,J,Orchard,7,26.7,4.9,0
22,14,16,J,Orchard,8,30.2,3.95,0
22,14,16,J,Rail,1,45.9,6.9,0
22,14,16,J,Rail,2,30.6,4.25,0
22,14,16,J,Rail,3,30.8,4.7,0
22,14,16,J,Rail,4,33.6,5.2,0
23,14,16,J,Hill,1,34.2,6.8,0
23,14,16,J,Hill,2,35.6,6.9,0
23,14,16,J,Hill,3,35.3,7.2,0
23,14,16,J,Hill,4,36.4,7.15,0
23,14,16,J,Hill,5,34.5,5.8,0
23,14,16,J,Hill,7,36.2,6.45,0
23,14,16,J,Hill,8,25.8,4.9,0
23,14,16,J,Orchard,1,34.9,5.7,0
23,14,16,J,Orchard,2,33.2,4.7,0
23,14,16,J,Orchard,3,37.5,6,0
23,14,16,J,Orchard,4,37.5,6.5,0
23,14,16,J,Orchard,5,38.27,5.35,0
23,14,16,J,Orchard,6,34.4,5.4,0
23,14,16,J,Orchard,7,36.5,5.8,0
23,14,16,J,Orchard,8,35.2,7.3,0
23,14,16,J,Rail,1,41.7,5.75,0
23,14,16,J,Rail,2,40.3,6.95,0
23,14,16,J,Rail,3,31.9,6.1,0
23,14,16,J,Rail,4,37,5.6,0
24,14,16,J,Hill,1,35.2,6.65,0
24,14,16,J,Hill,6,38.6,5.3,0
24,14,16,J,Hill,7,32.2,4.45,0
24,14,16,J,Hill,8,31.1,5.2,0
24,14,16,J,Orchard,1,35.6,5.7,0
24,14,16,J,Orchard,2,38,5,0
24,14,16,J,Orchard,3,36.7,5.6,0
24,14,16,J,Orchard,4,35.8,5,0
24,14,16,J,Orchard,5,39.4,4.75,0
24,14,16,J,Orchard,7,28.5,5.6,0
24,14,16,J,Orchard,8,33.9,5.55,0
24,14,16,J,Rail,1,30.4,3.95,0
25,14,16,J,Hill,1,44.5,6.05,0
25,14,16,J,Hill,2,33.8,6.45,0
25,14,16,J,Hill,3,37.5,6.15,0
25,14,16,J,Hill,4,39.9,7,0
25,14,16,J,Hill,5,31.9,4.75,0
25,14,16,J,Hill,6,27.4,4.25,0
25,14,16,J,Hill,7,31.5,5.1,0
25,14,16,J,Hill,8,28.9,6.55,0
25,14,16,J,Orchard,1,30,5.2,0
25,14,16,J,Orchard,2,32.7,4.5,0
25,14,16,J,Orchard,3,32.3,4.3,0
25,14,16,J,Orchard,4,33.9,4.55,0
25,14,16,J,Orchard,5,35.76,4.9,0
25,14,16,J,Orchard,6,35.1,5.5,0
25,14,16,J,Orchard,7,34.1,5.65,0
25,14,16,J,Orchard,8,35.1,5.8,0
25,14,16,J,Rail,1,33.8,5.65,0
25,14,16,J,Rail,2,33.6,6.25,0
25,14,16,J,Rail,3,37.9,6,0
25,14,16,J,Rail,4,37.6,5.6,0
26,14,16,J,Hill,1,36.2,5.85,0
26,14,16,J,Hill,2,38,7.65,0
26,14,16,J,Hill,3,34.7,6.2,0
26,14,16,J,Hill,4,34.5,6.95,0
26,14,16,J,Hill,5,38.4,6.65,0
26,14,16,J,Hill,5,39.4,6.2,0
26,14,16,J,Hill,6,38.6,7.3,0
26,14,16,J,Hill,7,35.9,7.05,0
26,14,16,J,Hill,8,37.6,7.35,0
26,14,16,J,Orchard,1,40.5,6.05,0
26,14,16,J,Orchard,2,31.8,4.55,0
26,14,16,J,Orchard,3,36.4,5.6,0
26,14,16,J,Orchard,4,35,5.4,0
26,14,16,J,Orchard,5,42.8,7.45,0
26,14,16,J,Orchard,6,36.9,6.35,0
26,14,16,J,Orchard,6,41.6,7.15,0
26,14,16,J,Orchard,7,38.6,7.4,0
26,14,16,J,Orchard,8,33.9,6,0
26,14,16,J,Rail,1,39.8,6.5,0
26,14,16,J,Rail,2,36.5,5.8,0
26,14,16,J,Rail,3,35.4,6.35,0
26,14,16,J,Rail,4,41.7,7,0
27,14,16,J,Hill,1,41.2,6.85,0
27,14,16,J,Hill,2,36.7,8.2,0
27,14,16,J,Hill,3,35.3,6.35,0
27,14,16,J,Hill,4,34.9,6.7,0
27,14,16,J,Hill,5,37.2,6.25,0
27,14,16,J,Hill,6,31.5,5.6,0
27,14,16,J,Hill,8,37.1,6.5,0
27,14,16,J,Orchard,1,31.5,6.45,0
27,14,16,J,Orchard,2,34.1,5.65,0
27,14,16,J,Orchard,3,41.2,6.8,0
27,14,16,J,Orchard,4,37.5,5.6,0
27,14,16,J,Orchard,5,37.6,5.35,0
27,14,16,J,Orchard,6,33,6,0
27,14,16,J,Orchard,7,32.7,5.45,0
27,14,16,J,Orchard,8,32.9,6.65,0
27,14,16,J,Rail,1,40,6.85,0
27,14,16,J,Rail,2,38.7,7.05,0
27,14,16,J,Rail,3,32.7,6.15,0
27,14,16,J,Rail,4,36.6,6.2,0
28,14,16,J,Hill,1,31.9,3.8,0
28,14,16,J,Hill,2,37.6,6,0
28,14,16,J,Hill,3,38.5,7.1,0
28,14,16,J,Hill,4,36.3,7.25,0
28,14,16,J,Hill,5,31.6,4.25,0
28,14,16,J,Hill,6,39.4,6.35,0
28,14,16,J,Hill,7,35.7,6.95,0
28,14,16,J,Hill,8,27.5,4.45,0
28,14,16,J,Orchard,1,38.2,6.8,0
28,14,16,J,Orchard,2,35.7,5.7,0
28,14,16,J,Orchard,3,37.5,5.6,0
28,14,16,J,Orchard,4,24.7,5.85,0
28,14,16,J,Orchard,5,32.56,3.95,0
28,14,16,J,Orchard,6,38.5,6.25,0
28,14,16,J,Orchard,7,28.1,4.9,0
28,14,16,J,Orchard,8,28.1,3.75,0
28,14,16,J,Rail,1,35.1,5.6,1
28,14,16,J,Rail,2,35.6,4.25,0
28,14,16,J,Rail,3,30.5,5.05,0
28,14,16,J,Rail,4,38.9,6.2,0
29,14,16,J,Hill,1,36.1,7,0
29,14,16,J,Hill,2,39.6,7.15,0
29,14,16,J,Hill,3,39.8,7.2,0
29,14,16,J,Hill,4,31.6,5.55,0
29,14,16,J,Hill,5,41,6.9,0
29,14,16,J,Hill,6,34.3,5.9,0
29,14,16,J,Hill,7,40.5,6.9,0
29,14,16,J,Hill,8,37.4,6.85,0
29,14,16,J,Orchard,1,39.2,6.15,0
29,14,16,J,Orchard,2,31.9,5.1,0
29,14,16,J,Orchard,3,37.7,6.6,0
29,14,16,J,Orchard,4,37.6,6.1,0
29,14,16,J,Orchard,5,39.5,6.35,0
29,14,16,J,Orchard,6,25.6,5.4,0
29,14,16,J,Orchard,7,41.5,6.9,0
29,14,16,J,Rail,1,42.1,5.9,0
29,14,16,J,Rail,2,43.2,6.45,0
29,14,16,J,Rail,3,37.1,5.8,0
29,14,16,J,Rail,4,38.4,6.65,0
30,14,16,J,Hill,1,43.8,6.6,0
30,14,16,J,Hill,2,40.7,5.15,0
30,14,16,J,Hill,4,36.6,7.45,0
30,14,16,J,Hill,5,39.6,7.05,0
30,14,16,J,Hill,6,41.1,6.5,0
30,14,16,J,Hill,7,37.6,7.05,0
30,14,16,J,Hill,8,33.5,6.95,0
30,14,16,J,Orchard,1,37.7,6.15,0
30,14,16,J,Orchard,2,38.7,6.3,0
30,14,16,J,Orchard,3,39.8,6.1,0
30,14,16,J,Orchard,4,36.7,6.35,0
30,14,16,J,Orchard,5,39.2,6.15,0
30,14,16,J,Orchard,6,36.2,5.3,0
30,14,16,J,Orchard,7,32.6,5.85,0
30,14,16,J,Orchard,8,39.6,6.6,0
30,14,16,J,Rail,1,41.4,6.25,0
30,14,16,J,Rail,2,36.4,6.65,0
30,14,16,J,Rail,3,34,5.3,0
30,14,16,J,Rail,4,34.9,5.1,0
31,14,16,J,Hill,1,34,6.5,0
31,14,16,J,Hill,2,38.5,7.05,0
31,14,16,J,Hill,3,38.9,6.95,0
31,14,16,J,Hill,4,31,8,0
31,14,16,J,Hill,5,36.8,5.85,0
31,14,16,J,Hill,6,36.6,7.75,0
31,14,16,J,Hill,7,35.2,7.8,0
31,14,16,J,Hill,8,32.1,6.55,0
31,14,16,J,Orchard,1,33.9,5.9,0
31,14,16,J,Orchard,2,31.1,5.65,0
31,14,16,J,Orchard,3,42.7,6.4,0
31,14,16,J,Orchard,4,34.8,6.15,0
31,14,16,J,Orchard,5,39.52,5.5,0
31,14,16,J,Orchard,6,39.8,6.3,1
31,14,16,J,Orchard,7,37.2,7.1,0
31,14,16,J,Orchard,8,36.2,6.45,0
31,14,16,J,Rail,1,39.9,7.05,0
31,14,16,J,Rail,2,36.5,6.1,0
31,14,16,J,Rail,3,40.9,5.85,0
31,14,16,J,Rail,4,35.1,5.45,0
32,14,16,J,Hill,1,34.1,6.25,0
32,14,16,J,Hill,2,40.9,7.7,0
32,14,16,J,Hill,3,39.6,7.65,0
32,14,16,J,Hill,4,35.7,4.65,0
32,14,16,J,Hill,5,43.6,7.75,1
32,14,16,J,Hill,7,34.7,6.8,0
32,14,16,J,Hill,8,35.7,6.5,0
32,14,16,J,Orchard,1,34.9,7.35,0
32,14,16,J,Orchard,2,38.5,5.6,0
32,14,16,J,Orchard,3,39.2,5.95,0
32,14,16,J,Orchard,4,43,6.3,1
32,14,16,J,Orchard,5,40.1,7,0
32,14,16,J,Orchard,6,41.6,6.8,1
32,14,16,J,Orchard,7,31.5,5.65,1
32,14,16,J,Orchard,8,28.4,5.45,0
32,14,16,J,Rail,1,44.4,6.7,0
32,14,16,J,Rail,2,37.8,5.4,0
32,14,16,J,Rail,3,37.9,7.65,0
33,14,16,J,Hill,1,39.4,6.1,0
33,14,16,J,Hill,2,26.9,4.05,0
33,14,16,J,Hill,4,41.5,8.4,0
33,14,16,J,Hill,5,35.2,6.6,0
33,14,16,J,Orchard,1,40.4,6.85,0
33,14,16,J,Orchard,4,33.8,6.25,0
33,14,16,J,Orchard,6,34.8,6.8,0
33,14,16,J,Rail,3,34.3,5.65,0
34,14,16,J,Hill,2,37.1,7.85,0
34,14,16,J,Hill,4,42.3,6.5,0
34,14,16,J,Hill,5,40,7.6,0
34,14,16,J,Hill,7,38.4,7.75,0
34,14,16,J,Hill,8,38.7,7.95,0
34,14,16,J,Orchard,1,26.8,6.4,0
34,14,16,J,Orchard,3,42.7,6.9,0
34,14,16,J,Orchard,5,40.2,6.05,0
34,14,16,J,Orchard,6,39.7,6.25,0
34,14,16,J,Orchard,7,38.2,6.7,0
34,14,16,J,Rail,1,41.4,6.05,0
34,14,16,J,Rail,2,42,6,0
34,14,16,J,Rail,3,38.8,6.25,0
34,14,16,J,Rail,4,36.5,6.4,0
35,14,16,J,Hill,1,42.7,5.65,0
35,14,16,J,Hill,2,37.7,5.45,0
35,14,16,J,Hill,3,34.9,6.55,0
35,14,16,J,Hill,4,40.4,7.7,0
35,14,16,J,Hill,5,39.4,7.35,0
35,14,16,J,Hill,6,38.3,5.75,0
35,14,16,J,Hill,7,38.1,5.35,0
35,14,16,J,Hill,8,35.6,6.6,0
35,14,16,J,Orchard,1,37.1,6.35,0
35,14,16,J,Orchard,2,35.7,6.3,0
35,14,16,J,Orchard,3,36.7,5.75,0
35,14,16,J,Orchard,4,39.8,6.15,0
35,14,16,J,Orchard,5,37,5.35,0
35,14,16,J,Orchard,6,34.5,5.65,1
35,14,16,J,Orchard,7,36.1,6.3,0
35,14,16,J,Orchard,8,33.1,6.55,0
35,14,16,J,Rail,1,31.5,5.05,0
35,14,16,J,Rail,2,42.1,6.7,0
35,14,16,J,Rail,3,39.7,6.1,0
36,14,16,J,Hill,1,38.6,5.35,0
36,14,16,J,Hill,2,38.3,6.85,0
36,14,16,J,Hill,3,40.3,6.25,0
36,14,16,J,Hill,4,34.8,6.7,0
36,14,16,J,Hill,5,38.8,6.15,0
36,14,16,J,Hill,6,36.1,6.15,0
36,14,16,J,Hill,7,38.5,6.6,0
36,14,16,J,Hill,8,36.8,6.8,0
36,14,16,J,Orchard,1,43.4,6.4,0
36,14,16,J,Orchard,2,38.4,5.35,0
36,14,16,J,Orchard,3,38.8,6.4,0
36,14,16,J,Orchard,4,30.7,3.45,0
36,14,16,J,Orchard,5,37,5.55,0
36,14,16,J,Orchard,6,37.8,6.05,0
36,14,16,J,Orchard,7,34.8,5.2,0
36,14,16,J,Orchard,8,28.4,5.3,0
36,14,16,J,Rail,1,39.8,5.95,0
36,14,16,J,Rail,2,40.6,5.5,0
36,14,16,J,Rail,3,36,6.15,0
36,14,16,J,Rail,4,36.3,5.1,0
37,14,16,J,Hill,2,37.2,6.45,0
37,14,16,J,Hill,3,31,6.85,0
37,14,16,J,Hill,4,34.8,7.15,0
37,14,16,J,Hill,5,40,6.6,0
37,14,16,J,Hill,6,38,7.65,0
37,14,16,J,Hill,7,34.4,6.15,0
37,14,16,J,Hill,8,33.9,5.35,0
37,14,16,J,Orchard,1,34.5,4.05,0
37,14,16,J,Orchard,2,33.7,5.9,0
37,14,16,J,Orchard,3,40.6,6.05,0
37,14,16,J,Orchard,4,36,NA,1
37,14,16,J,Orchard,5,33.7,4,0
37,14,16,J,Orchard,6,40.1,6.7,0
37,14,16,J,Orchard,7,26.4,3.35,0
37,14,16,J,Orchard,8,32.2,5.95,0
37,14,16,J,Rail,1,38.2,6.05,0
37,14,16,J,Rail,2,41.4,6.25,0
37,14,16,J,Rail,3,39.2,7.6,0
37,14,16,J,Rail,4,37,5.75,0
38,14,16,J,Hill,2,40.5,5.2,0
38,14,16,J,Hill,3,32.8,5.2,0
38,14,16,J,Hill,4,33.8,6.5,0
38,14,16,J,Hill,5,39.7,5.25,0
38,14,16,J,Hill,6,37.5,6.8,0
38,14,16,J,Hill,7,32.2,6.25,0
38,14,16,J,Hill,8,30.5,7,0
38,14,16,J,Orchard,1,37.7,5.5,0
38,14,16,J,Orchard,2,33.4,5.45,0
38,14,16,J,Orchard,3,35.8,5.25,0
38,14,16,J,Orchard,4,37.6,5.65,0
38,14,16,J,Orchard,5,34.2,5.15,0
38,14,16,J,Orchard,6,33.8,3.7,0
38,14,16,J,Orchard,7,37.1,5.9,0
38,14,16,J,Rail,1,38.2,6.4,0
38,14,16,J,Rail,2,33.2,4.65,0
38,14,16,J,Rail,3,35.2,5.25,0
38,14,16,J,Rail,4,43.7,5.85,0
39,14,16,J,Hill,1,34.6,8.1,0
39,14,16,J,Hill,2,34,5.85,0
39,14,16,J,Hill,3,38,6.2,0
39,14,16,J,Hill,4,41.2,7.8,0
39,14,16,J,Hill,5,40.6,7.5,0
39,14,16,J,Hill,6,26,5.2,0
39,14,16,J,Hill,7,35.5,7.1,0
39,14,16,J,Hill,8,37.9,6.7,0
39,14,16,J,Orchard,1,36.6,6.15,0
39,14,16,J,Orchard,2,35.2,6.15,0
39,14,16,J,Orchard,3,39.2,7.15,0
39,14,16,J,Orchard,4,40.9,8.1,0
39,14,16,J,Orchard,5,33.75,6.55,0
39,14,16,J,Orchard,7,34.4,5.7,0
39,14,16,J,Orchard,8,30.8,6.05,0
39,14,16,J,Rail,1,35.7,6.05,0
39,14,16,J,Rail,2,40.7,6.15,0
39,14,16,J,Rail,3,35.7,6.65,0
39,14,16,J,Rail,4,38.5,6.3,0
40,14,16,J,Hill,1,37.1,6,0
40,14,16,J,Hill,2,42,7.9,0
40,14,16,J,Hill,3,39.5,7.15,0
40,14,16,J,Hill,4,38,8.05,0
40,14,16,J,Hill,5,42.4,9,0
40,14,16,J,Hill,6,35.9,7.15,0
40,14,16,J,Hill,7,38.3,8.45,0
40,14,16,J,Hill,8,38.6,8.2,0
40,14,16,J,Orchard,1,40.7,6.2,0
40,14,16,J,Orchard,2,33.8,6.15,0
40,14,16,J,Orchard,3,40.1,5.75,0
40,14,16,J,Orchard,4,38.8,6.55,0
40,14,16,J,Orchard,5,44.24,7.25,0
40,14,16,J,Orchard,6,34.5,6.6,0
40,14,16,J,Orchard,7,37.1,6.45,0
40,14,16,J,Orchard,8,32.4,7.4,0
40,14,16,J,Rail,1,40.3,6.2,0
40,14,16,J,Rail,2,42,6.75,0
40,14,16,J,Rail,3,35.8,6.75,0
40,14,16,J,Rail,4,38.3,7.35,0
41,14,16,J,Hill,1,40,7.3,0
41,14,16,J,Hill,3,34.9,6.9,0
41,14,16,J,Hill,4,43.8,7.4,0
41,14,16,J,Hill,5,36.2,8.35,0
41,14,16,J,Hill,6,35.2,5.75,0
41,14,16,J,Hill,7,38.1,7.85,0
41,14,16,J,Hill,8,35.4,6.85,0
41,14,16,J,Orchard,1,41.4,6.8,0
41,14,16,J,Orchard,4,36.8,6,0
41,14,16,J,Orchard,5,38.21,6.45,0
41,14,16,J,Orchard,6,35.5,5,0
41,14,16,J,Orchard,7,32.4,7.2,0
41,14,16,J,Orchard,8,29.9,5.95,0
41,14,16,J,Rail,1,37.5,6.5,0
41,14,16,J,Rail,2,34.8,5.65,0
41,14,16,J,Rail,3,34.3,6.35,0
41,14,16,J,Rail,4,40.3,8.05,0
42,14,16,J,Hill,1,35.6,4.1,0
42,14,16,J,Hill,3,36.2,8.2,0
42,14,16,J,Hill,4,38.9,7.65,0
42,14,16,J,Hill,5,40.2,6.95,0
42,14,16,J,Hill,6,38.6,6.45,1
42,14,16,J,Hill,7,39.4,7.8,0
42,14,16,J,Hill,8,38.6,8.05,0
42,14,16,J,Orchard,1,29,5.95,0
42,14,16,J,Orchard,2,35.4,6,0
42,14,16,J,Orchard,3,34.8,6.05,0
42,14,16,J,Orchard,4,33.7,6.1,0
42,14,16,J,Orchard,5,41.9,6.75,0
42,14,16,J,Orchard,6,37.6,6.15,0
42,14,16,J,Orchard,7,31.5,NA,1
42,14,16,J,Rail,1,44.1,7.8,0
42,14,16,J,Rail,2,39.7,6.4,0
42,14,16,J,Rail,3,36,6.6,0
42,14,16,J,Rail,4,37.5,6.25,0
43,14,16,J,Hill,3,33.1,5.05,0
43,14,16,J,Hill,8,38.1,6.15,0
43,14,16,J,Orchard,3,35.5,5.3,0
43,14,16,J,Orchard,4,39.9,5.9,0
43,14,16,J,Orchard,6,31.9,4.25,0
43,14,16,J,Orchard,7,35.3,6.35,0
43,14,16,J,Orchard,8,34.9,6.45,0
43,14,16,J,Rail,1,38.9,6.1,0
43,14,16,J,Rail,4,38.4,6.95,0
44,14,16,J,Hill,2,35.8,5.2,0
44,14,16,J,Hill,5,39.8,7.45,0
44,14,16,J,Hill,6,35.9,6.7,0
44,14,16,J,Hill,7,32.4,6.7,0
44,14,16,J,Hill,8,39,7.7,0
44,14,16,J,Orchard,1,36.7,5,0
44,14,16,J,Orchard,2,34.5,5,0
44,14,16,J,Orchard,4,38.5,6.9,0
44,14,16,J,Orchard,5,39.5,7.15,0
44,14,16,J,Orchard,6,37,6.8,0
44,14,16,J,Orchard,7,31.6,5.9,0
44,14,16,J,Orchard,8,35.8,7.4,0
44,14,16,J,Rail,2,39.5,6.65,0
44,14,16,J,Rail,3,34.6,7.45,0
44,14,16,J,Rail,4,34.3,5.65,0
45,14,16,J,Hill,3,35,6.7,0
45,14,16,J,Hill,5,38.2,5.35,0
45,14,16,J,Hill,7,35.3,6.75,0
45,14,16,J,Orchard,1,31.5,4.35,0
45,14,16,J,Orchard,6,34.6,5.45,0
45,14,16,J,Orchard,7,37.9,6.2,0
45,14,16,J,Orchard,8,31.5,NA,1
45,14,16,J,Rail,1,38.2,4.95,0
45,14,16,J,Rail,2,33.2,4.35,0
46,14,16,J,Hill,3,38.5,6.3,0
46,14,16,J,Hill,6,38.1,5.55,0
46,14,16,J,Hill,8,39.7,5.65,0
46,14,16,J,Orchard,2,38.5,5.8,0
46,14,16,J,Orchard,3,30.2,3.95,0
46,14,16,J,Orchard,5,41.1,6.95,0
46,14,16,J,Orchard,7,35.6,7.05,0
46,14,16,J,Orchard,8,37,6.8,0
46,14,16,J,Rail,1,36.4,4.3,0
46,14,16,J,Rail,2,37.1,5,0
46,14,16,J,Rail,4,28.8,4.5,0
47,14,16,J,Hill,2,36,7.7,0
47,14,16,J,Hill,4,34.5,5.55,0
47,14,16,J,Hill,7,27.8,3.55,0
47,14,16,J,Orchard,1,37.9,6.2,0
47,14,16,J,Orchard,2,28.9,NA,1
47,14,16,J,Orchard,5,38.5,6.15,0
47,14,16,J,Rail,2,39.3,5.9,0
48,14,16,J,Hill,2,33.7,7,0
48,14,16,J,Hill,3,35.6,6.3,0
48,14,16,J,Hill,4,28.6,4.6,0
48,14,16,J,Hill,5,34.9,6.05,0
48,14,16,J,Hill,6,37.5,6.7,0
48,14,16,J,Hill,7,32.5,6.95,0
